video_id,author_name,comment_text,clean_text,comment_date,comment_likes,replies,engagement,log_likes,log_replies,log_engagement,likes_capped,replies_capped,engagement_capped,word_count,char_len,caps_ratio,aggressive_punct,has_caps,has_aggressive_punct,high_caps,emoji_count,has_emoji,candidate_mentioned,video_title,video_url,sentiment_score,sentiment_label,text_for_bertopic,topic,topic_probability
6lPg84XVE0A,@Antiprosteala,Simion retragete!!! Lasă-i pa ăștia deștepți  să conducă țara👌🏻,Simion retragete!!! Lasă-i pa ăștia deștepți să conducă țara👌🏻,2025-05-09 18:56:50+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,9,62,0.0,1,0,1,0,1,1,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.558057427406311,negative,simion retragete!!! lasă-i ăștia deștepți conducă țara👌🏻,-1,0.045078601100545464
6lPg84XVE0A,@bogdanv4981,"Da’ imi place de PSD care nu se lasa pana nu baga Romania in cel mai mare rahat posibil! 😵‍💫PSD sta pe margine si nu il sustine pe Dan!!! Cu asa atitudine sa nu ne miram ca il vrea o parte din tara pe ametitul de Simion, un copilas de 38 ani cu experienta ZERO pentru cea mai importanta functie!!! Doamne Fereste!!! 🥂","Da’ imi place de PSD care nu se lasa pana nu baga Romania in cel mai mare rahat posibil! 😵‍💫PSD sta pe margine si nu il sustine pe Dan!!! Cu asa atitudine sa nu ne miram ca il vrea o parte din tara pe ametitul de Simion, un copilas de 38 ani cu experienta ZERO pentru cea mai importanta functie!!! Doamne Fereste!!! 🥂",2025-05-09 09:36:30+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,63,317,0.0476190476190476,4,1,1,0,2,1,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.8990518450737,negative,"da’ imi place psd lasa baga romania rahat posibil! 😵‍💫psd sta margine sustine dan!!! asa atitudine miram parte tara ametitul simion, copilas ani experienta zero importanta functie!!! doamne fereste!!!",0,1.0
6lPg84XVE0A,@antoninabradu2856,MAI GHINDITI VA DE CE R.MOLDOVA NU I DA VOIE LUI SIMION SA INTRE .E SPION RUS,MAI GHINDITI VA DE CE R.MOLDOVA NU I DA VOIE LUI SIMION SA INTRE .E SPION RUS,2025-05-11 12:37:57+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,17,77,0.9411764705882352,0,1,0,1,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7986046075820923,negative,ghinditi r.moldova voie simion intre spion rus,0,0.29525919725887134
6lPg84XVE0A,@emilmorar6409,"Bă Nicușor dragă fii mai hotărât. Ce i cu fața asta de parcă te strâng pantofii ori ești strâns cu ușa să te faci președinte...?? Nu ascultă de nimeni, fii tare și cumpărați sandale....","Bă Nicușor dragă fii mai hotărât. Ce i cu fața asta de parcă te strâng pantofii ori ești strâns cu ușa să te faci președinte...?? Nu ascultă de nimeni, fii tare și cumpărați sandale....",2025-05-11 19:31:16+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,34,185,0.0,1,0,1,0,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.9193935990333556,negative,"nicușor dragă hotărât. fața asta parcă strâng pantofii ești strâns ușa președinte...?? ascultă nimeni, tare cumpărați sandale....",-1,0.0511759841728494
6lPg84XVE0A,@ninanina9028,"Tu nu ai furat,tu ai spus clar ca pui psd,pnl, usr,tu vorbești de simion","Tu nu ai furat,tu ai spus clar ca pui psd,pnl, usr,tu vorbești de simion",2025-05-10 05:41:20+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,14,72,0.0,0,0,0,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.6392978429794312,negative,"furat,tu clar pui psd,pnl, usr,tu vorbești simion",2,0.23335616121365252
6lPg84XVE0A,@rohanm.5312,"Chiar daca au cea mai mare parte a sistemului de partea lor , nu vom ceda si nu trebuie sa ne descurajam , dimpotriva trebuie sa iesim masiv la vot pe 18 mai si sa votam cu sete George Simion presedinte!  Toate slugile sistemului s-au activat de la televiziuni cumparate si aservite pina la asa zis influenceri sau economisti de 2 lei,
nu stiu daca ati observat dar sunt aceleasi tertipuri folosite in campaniile lui Basila si Iohanis ..aceleasi sperietori cu rusii, cu acceasi falsa iesire din ue si nato , cu cursul valutar si cu asa zisa pro europa...toti suntem europeni, noi poate mai mult decit altii , nu dorim decit sa stam drepti in fata lor si sa numai stam in genunchi sau pozitia ghiocelul cum face Mucusor, Bolovan si predoiu...fara minciuni si fara resentimente, pentru tara George Simion presedinte!

PS: Ne-am saturat de asa zis premianti,am tot votat din astia si nu a iesit nimic bun , toti au tradat, iar legat de asa zisul ""ghertoi"" , asta stie 4 limbi straine si a facut facultatea si masteratul pe bune , nu ca Mucusor (care si la prima dezbatere moderata de blocul national sindical se scobea in nas apoi si-a dus mina la gura ...) , deci ca un Mucusor care si-a turnat colegii si un profesor la securitate, v-au spalat astia pe creier cu asa zisa europa..toti suntem in europa ..nimeni nu ne scoate de aici, ideea este cum negociem cu ei..asta nu intelegeti ..","Chiar daca au cea mai mare parte a sistemului de partea lor , nu vom ceda si nu trebuie sa ne descurajam , dimpotriva trebuie sa iesim masiv la vot pe 18 mai si sa votam cu sete George Simion presedinte! Toate slugile sistemului s-au activat de la televiziuni cumparate si aservite pina la asa zis influenceri sau economisti de 2 lei, nu stiu daca ati observat dar sunt aceleasi tertipuri folosite in campaniile lui Basila si Iohanis ..aceleasi sperietori cu rusii, cu acceasi falsa iesire din ue si nato , cu cursul valutar si cu asa zisa pro europa...toti suntem europeni, noi poate mai mult decit altii , nu dorim decit sa stam drepti in fata lor si sa numai stam in genunchi sau pozitia ghiocelul cum face Mucusor, Bolovan si predoiu...fara minciuni si fara resentimente, pentru tara George Simion presedinte! PS: Ne-am saturat de asa zis premianti,am tot votat din astia si nu a iesit nimic bun , toti au tradat, iar legat de asa zisul ""ghertoi"" , asta stie 4 limbi straine si a facut facultatea si masteratul pe bune , nu ca Mucusor (care si la prima dezbatere moderata de blocul national sindical se scobea in nas apoi si-a dus mina la gura ...) , deci ca un Mucusor care si-a turnat colegii si un profesor la securitate, v-au spalat astia pe creier cu asa zisa europa..toti suntem in europa ..nimeni nu ne scoate de aici, ideea este cum negociem cu ei..asta nu intelegeti ..",2025-05-10 10:19:25+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,249,1382,0.0040160642570281,2,1,1,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7900227904319763,negative,"daca parte sistemului partea vom ceda descurajam dimpotriva iesim masiv vot votam sete george simion presedinte! slugile sistemului s-au activat televiziuni cumparate aservite pina asa influenceri economisti lei, daca observat aceleasi tertipuri folosite campaniile basila iohanis ..aceleasi sperietori rusii, acceasi falsa iesire nato cursul valutar asa zisa pro europa...toti suntem europeni, decit dorim decit stam drepti fata stam genunchi pozitia ghiocelul mucusor, bolovan predoiu...fara minciuni resentimente, tara george simion presedinte! ps: ne-am saturat asa premianti,am votat astia iesit bun tradat, legat asa zisul ""ghertoi"" asta limbi straine facultatea masteratul bune mucusor (care prima dezbatere moderata blocul national sindical scobea nas si-a dus mina gura ...) mucusor si-a turnat colegii profesor securitate, v-au spalat astia creier asa zisa europa..toti suntem europa ..nimeni scoate aici, ideea negociem ei..asta intelegeti",0,0.47242271004158265
6lPg84XVE0A,@ovidiuapintiliesei4526,"I-a dat Nicușor daună totală, incă 2 dezbateri și nu mai rămâne nimic de SIEmeon.","I-a dat Nicușor daună totală, incă 2 dezbateri și nu mai rămâne nimic de SIEmeon.",2025-05-09 09:38:15+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,15,81,0.0,0,0,0,0,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.8572351932525635,negative,"i-a dat nicușor daună totală, incă dezbateri rămâne siemeon.",-1,0.025803208279295376
6lPg84XVE0A,@sergiubebea8683,Împreună cu familia votăm Goorge Simion,Împreună cu familia votăm Goorge Simion,2025-05-11 15:59:48+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,6,39,0.0,0,0,0,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.9656578302383424,negative,împreună familia votăm goorge simion,-1,0.08916882692116399
6lPg84XVE0A,@MrTrykaz0r,Nicusor Dan a fost imperial!,Nicusor Dan a fost imperial!,2025-05-09 08:10:52+00:00,1,2,3,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.0,2,3.0,5,28,0.0,1,0,1,0,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.966512143611908,negative,nicusor dan imperial!,0,1.0
6lPg84XVE0A,@vasileaghiazma,oricum tot simion va iesi pot sa faca 10 dezbateri,oricum tot simion va iesi pot sa faca 10 dezbateri,2025-05-10 18:44:08+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,10,50,0.0,0,0,0,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.537600040435791,positive,simion iesi dezbateri,-1,0.14214422099394944
6lPg84XVE0A,@SimonDonikian,SIMION   A  C A S T I G A T !,SIMION A C A S T I G A T !,2025-05-09 15:15:37+00:00,1,0,1,0.6931471805599453,0.0,0.6931471805599453,1.0,0,1.0,11,26,0.0909090909090909,1,1,1,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.8657650351524353,negative,simion,31,1.0
6lPg84XVE0A,@cosminavirciu9456,Hai SIMION Jos cei care neau vacinat si ingropat de vi in saVi negri rusine Mai vreti voturi pnl ps d si bozgori ce vreti ma,Hai SIMION Jos cei care neau vacinat si ingropat de vi in saVi negri rusine Mai vreti voturi pnl ps d si bozgori ce vreti ma,2025-05-09 20:03:18+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,26,124,0.0384615384615384,0,1,0,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.9441742897033693,negative,simion jos neau vacinat ingropat savi negri rusine voturi pnl bozgori,0,0.3923837571475504
6lPg84XVE0A,@angelanicolae6448,"Nicusor Dan ne distruge , nu face nimic pt .noi","Nicusor Dan ne distruge , nu face nimic pt .noi",2025-05-09 08:07:45+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,10,47,0.0,0,0,0,0,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.8900659084320068,negative,nicusor dan distruge .noi,0,0.8239426731298711
6lPg84XVE0A,@florinstere1966,"Mister Simion cam nu vrea președinția, dacă nu faci ce spui , poporul ăsta o să-ți facă bucile tobă.","Mister Simion cam nu vrea președinția, dacă nu faci ce spui , poporul ăsta o să-ți facă bucile tobă.",2025-05-10 09:48:50+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,19,100,0.0,0,0,0,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.6812271475791931,negative,"mister simion președinția, poporul ăsta să-ți facă bucile tobă.",-1,0.0377928277968142
6lPg84XVE0A,@vyady,"La cate dovedeste Simion, nu cred ca rezista 2 ani presedinte. Il vad disparand pur si simplu intr-o zi, coplesit de probleme mari pe care nici nu le intelege.","La cate dovedeste Simion, nu cred ca rezista 2 ani presedinte. Il vad disparand pur si simplu intr-o zi, coplesit de probleme mari pe care nici nu le intelege.",2025-05-09 12:15:11+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,29,159,0.0,0,0,0,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.8234075903892517,negative,"cate dovedeste simion, rezista ani presedinte. disparand pur simplu intr-o zi, coplesit probleme mari intelege.",0,0.4799684294154001
6lPg84XVE0A,@8prive286,"Simion se folosește de Calin Georgescu care știm bine de cine a fost finanțat în campanie și s-a nu vorbim de mercenarii care erau pregătiți să facă atrage la manifestări și guvern , Simion este cățelușul lui Georgescu punct , ce președinte în istoria omeniei a afirmat ca dacă iese președinte demisionează ca să-i lase loc la un imposto? Treziți-vă români !!!!!","Simion se folosește de Calin Georgescu care știm bine de cine a fost finanțat în campanie și s-a nu vorbim de mercenarii care erau pregătiți să facă atrage la manifestări și guvern , Simion este cățelușul lui Georgescu punct , ce președinte în istoria omeniei a afirmat ca dacă iese președinte demisionează ca să-i lase loc la un imposto? Treziți-vă români !!!!!",2025-05-09 10:24:25+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,62,362,0.0,2,0,1,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.5853198170661926,negative,simion folosește calin georgescu știm finanțat campanie s-a vorbim mercenarii erau pregătiți facă atrage manifestări guvern simion cățelușul georgescu punct președinte istoria omeniei afirmat iese președinte demisionează să-i lase loc imposto? treziți-vă români !!!!!,-1,0.035498801123447485
6lPg84XVE0A,@cosmincocosmin8879,"DOAMNE FERESTE SA IASA NICUSOR PRESEDINTE CA ROMANIA E PA!! OMU SUSTINE UKRAINA NU ROMANIA, NOI SUNTEM APROAPE DE FALIMENT, TREZESTETE DRAG POPOR!","DOAMNE FERESTE SA IASA NICUSOR PRESEDINTE CA ROMANIA E PA!! OMU SUSTINE UKRAINA NU ROMANIA, NOI SUNTEM APROAPE DE FALIMENT, TREZESTETE DRAG POPOR!",2025-05-09 19:59:35+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,23,146,0.9565217391304348,2,1,1,1,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7154374718666077,negative,"doamne fereste iasa nicusor presedinte romania pa!! omu sustine ukraina romania, suntem faliment, trezestete drag popor!",0,0.3150822459706534
6lPg84XVE0A,@RobosHistóricos,"Daca votati Nicusor Soros o sa va para rau. Atata zic.
Am vazut ce fac presedinti sustinuti de Soros in Europa.
Actual traiesc intr o tara in care presedintele ii sustinut de Soros si sa duce in jos rapid.",Daca votati Nicusor Soros o sa va para rau. Atata zic. Am vazut ce fac presedinti sustinuti de Soros in Europa. Actual traiesc intr o tara in care presedintele ii sustinut de Soros si sa duce in jos rapid.,2025-05-09 09:28:42+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,39,205,0.0,0,0,0,0,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.8127698302268982,negative,daca votati nicusor soros para rau. atata zic. presedinti sustinuti soros europa. actual traiesc tara presedintele sustinut soros duce jos rapid.,0,0.442016140843402
6lPg84XVE0A,@RaulPop-gk6hg,Se vede ca clar sclavi Europei lui Nicușor dan,Se vede ca clar sclavi Europei lui Nicușor dan,2025-05-09 17:15:03+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,9,46,0.0,0,0,0,0,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.6328300833702087,negative,clar sclavi europei nicușor dan,1,0.14219543432667192
6lPg84XVE0A,@svromania4833,"Bravo Simion Președinte al României!! Nicu au retras banii bolnavilor de cancer ,și ce-i cu handicap  .A rămas oamenii s-ă se spele in lighean ,fără căldură..Asta vreți? Trebuie anchetat repede ..","Bravo Simion Președinte al României!! Nicu au retras banii bolnavilor de cancer ,și ce-i cu handicap .A rămas oamenii s-ă se spele in lighean ,fără căldură..Asta vreți? Trebuie anchetat repede ..",2025-05-09 06:39:39+00:00,0,1,1,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.0,31,195,0.032258064516129,2,1,1,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7366330623626709,negative,"bravo simion președinte româniei!! nicu retras banii bolnavilor cancer ,și ce-i handicap rămas oamenii s-ă spele lighean ,fără căldură..asta vreți? anchetat repede",-1,0.09167670870472379
6lPg84XVE0A,@horiavintila6371,"FELICITARI NICUSOR DAN    VA VOTAM !
UN HULIGAN CU BATA IN MANA NU POATE CONDUCE O TARA 
NU SE POATE   UN MINCINOS ORDINAR CARE DUCE TARA IN HAOS",FELICITARI NICUSOR DAN VA VOTAM ! UN HULIGAN CU BATA IN MANA NU POATE CONDUCE O TARA NU SE POATE UN MINCINOS ORDINAR CARE DUCE TARA IN HAOS,2025-05-09 06:15:57+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,28,139,0.9285714285714286,1,1,1,1,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7914719581604004,negative,felicitari nicusor dan votam huligan bata mana conduce tara mincinos ordinar duce tara haos,0,0.6396730151206689
6lPg84XVE0A,@morningstar5177,George Simion presedinte. Cum anume cu peste 10 procente peste Mucusor Dan???,George Simion presedinte. Cum anume cu peste 10 procente peste Mucusor Dan???,2025-05-10 21:06:10+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,12,77,0.0,1,0,1,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7547754049301147,negative,george simion presedinte. peste procente peste mucusor dan???,0,0.4190446711107205
6lPg84XVE0A,@Mentosan-4,"Pai la Realitatea SIMIONNNN e tare,Nicusor tare la antena😂😂....care e adevarul😂...banii vorbesc😮😮","Pai la Realitatea SIMIONNNN e tare,Nicusor tare la antena😂😂....care e adevarul😂...banii vorbesc😮😮",2025-05-09 07:48:37+00:00,0,2,2,0.0,1.0986122886681098,1.0986122886681098,0.0,2,2.0,12,97,0.0833333333333333,0,1,0,0,3,1,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7376934289932251,negative,"realitatea simionnnn tare,nicusor tare antena😂😂....care adevarul😂...banii vorbesc😮😮",0,0.4459003787598086
6lPg84XVE0A,@emiliagames7992,George Simion pentru DEMOCRATIE?? 😂😂😂😂 buna asta,George Simion pentru DEMOCRATIE?? 😂😂😂😂 buna asta,2025-05-10 05:57:34+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,48,0.1428571428571428,1,1,1,1,1,1,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.6766534447669983,positive,george simion democratie?? 😂😂😂😂 buna asta,0,1.0
6lPg84XVE0A,@alexandragutu4084,Ce frumos  vorbeste  Nicusor  Dan  Presedinte,Ce frumos vorbeste Nicusor Dan Presedinte,2025-05-09 11:51:45+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,6,41,0.0,0,0,0,0,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.9772136211395264,negative,frumos vorbeste nicusor dan presedinte,0,1.0
6lPg84XVE0A,@DelioaraLohan,Votăm george simion președinte al romîniei și Călin georgescu premier doamne ajută Votăm masiv george simion,Votăm george simion președinte al romîniei și Călin georgescu premier doamne ajută Votăm masiv george simion,2025-05-14 18:02:30+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,16,108,0.0,0,0,0,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.6353312134742737,negative,votăm george simion președinte romîniei călin georgescu premier doamne ajută votăm masiv george simion,-1,0.07166907780082005
6lPg84XVE0A,@elenaadelina6606,"Ce treabă avem cu Ucraina frate că nu înțeleg, noi suntem români, George Simion președinte clar!!!!!","Ce treabă avem cu Ucraina frate că nu înțeleg, noi suntem români, George Simion președinte clar!!!!!",2025-05-13 10:49:12+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,16,100,0.0,1,0,1,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.6855396032333374,positive,"treabă ucraina frate înțeleg, suntem români, george simion președinte clar!!!!!",16,0.1731147995493054
6lPg84XVE0A,@Dnducky,"Am votat cu George Simion in primul tur, dar imi dau seama ca am facut o mare greseala. Omul asta nu este sincer si ne-a mintit cum a deschis gura. Nu o sa mai votez cu Simion in turul 2. Bine ca au aparut in aceste dezbateri sa vad cat de dobitoc este Simion.","Am votat cu George Simion in primul tur, dar imi dau seama ca am facut o mare greseala. Omul asta nu este sincer si ne-a mintit cum a deschis gura. Nu o sa mai votez cu Simion in turul 2. Bine ca au aparut in aceste dezbateri sa vad cat de dobitoc este Simion.",2025-05-09 12:24:04+00:00,0,2,2,0.0,1.0986122886681098,1.0986122886681098,0.0,2,2.0,54,260,0.0,0,0,0,0,0,0,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.9035660624504088,negative,"votat george simion primul tur, imi dau seama greseala. omul asta sincer ne-a mintit deschis gura. votez simion turul aparut dezbateri dobitoc simion.",0,0.5683287997147868
6lPg84XVE0A,@elysezel4015,"Baa sincer nu are fata de președinte deloc Dan Mitroi asta 😅
Pare cu garda inversa 100% 😅
Simion Barbat Adevarat Președinte fratiilor 😊",Baa sincer nu are fata de președinte deloc Dan Mitroi asta 😅 Pare cu garda inversa 100% 😅 Simion Barbat Adevarat Președinte fratiilor 😊,2025-05-10 20:22:58+00:00,0,1,1,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.0,24,135,0.0,0,0,0,0,3,1,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7036890983581543,negative,baa sincer fata președinte deloc dan mitroi asta pare garda inversa 100% simion barbat adevarat președinte fratiilor,-1,0.17249010968524905
6lPg84XVE0A,@costelpavel6227,"Baaaa mai sunteti multi trădători de neam si Tara ,ajungeeeee . Nicusor este omul sistemului, atata lucru nu ganditi??? Doamne ca nu va mai vindeca Dumnezeu orbilor,tot sarăciiii ati ramas, . Auzi Nicusor Dan presedinte??? Doamne apără si pazeste!","Baaaa mai sunteti multi trădători de neam si Tara ,ajungeeeee . Nicusor este omul sistemului, atata lucru nu ganditi??? Doamne ca nu va mai vindeca Dumnezeu orbilor,tot sarăciiii ati ramas, . Auzi Nicusor Dan presedinte??? Doamne apără si pazeste!",2025-05-09 08:50:48+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,39,247,0.0,3,0,1,0,0,0,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7572990655899048,negative,"baaaa sunteti multi trădători neam tara ,ajungeeeee nicusor omul sistemului, atata lucru ganditi??? doamne vindeca dumnezeu orbilor,tot sarăciiii ramas, auzi nicusor dan presedinte??? doamne apără pazeste!",0,0.4291896032443869
6lPg84XVE0A,@romeoconti7616,Ce presidente inteligent si destept Nicusor Dan Simon e varza nu siti ce este economia din Romania nu stie ce sint crdite si Simon face spuma la gura am vazut vidio din Deaspora votez pentru Europa si Romania onesta 🇹🇩🇪🇺🇺🇸 ai 10 cu felicitari de la noi din diaspora se cunoste bine Ca a facut in Franta economa politica si informatica nu ca Simon pe internet pe Tik Tok,Ce presidente inteligent si destept Nicusor Dan Simon e varza nu siti ce este economia din Romania nu stie ce sint crdite si Simon face spuma la gura am vazut vidio din Deaspora votez pentru Europa si Romania onesta 🇹🇩🇪🇺🇺🇸 ai 10 cu felicitari de la noi din diaspora se cunoste bine Ca a facut in Franta economa politica si informatica nu ca Simon pe internet pe Tik Tok,2025-05-09 10:08:55+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,69,369,0.0,0,0,0,0,1,1,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.5982959866523743,positive,presidente inteligent destept nicusor dan simon varza siti economia romania sint crdite simon spuma gura vidio deaspora votez europa romania onesta 🇹🇩🇪🇺🇺🇸 felicitari diaspora cunoste franta economa politica informatica simon internet tik tok,0,0.6252979553373039
6lPg84XVE0A,@yaneyane6325,"Simion la facut praf, iar si iar.. pe frumoasa din padurea adormita a  uscaturii sistemului. 😅😅😅😂😂😂","Simion la facut praf, iar si iar.. pe frumoasa din padurea adormita a uscaturii sistemului. 😅😅😅😂😂😂",2025-05-10 08:03:58+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,16,98,0.0,0,0,0,0,1,1,simion,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.6754652261734009,negative,"simion praf, iar.. frumoasa padurea adormita uscaturii sistemului. 😅😅😅😂😂😂",0,1.0
6lPg84XVE0A,@rodicaionescu3024,Nicusor in opinia mea este homosexual 💯😳🤦‍♀️,Nicusor in opinia mea este homosexual 💯😳🤦‍♀️,2025-05-11 00:18:23+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,44,0.0,0,0,0,0,2,1,dan,Cum a arătat prima dezbatere Nicuşor Dan - George Simion pentru turul 2. Planurile candidaților,https://www.youtube.com/watch?v=6lPg84XVE0A,0.7174522280693054,negative,nicusor opinia homosexual 💯😳🤦‍♀️,0,0.7332279683505115
7-vNKOKvcrk,@StefaniaRadu-zl8js,Apreciem si votam pe Nicusor  Dan.,Apreciem si votam pe Nicusor Dan.,2025-05-09 16:47:23+00:00,0,0,0,0.0,0.0,0.0,0.0,0,0.0,6,33,0.0,0,0,0,0,0,0,dan,"Nicusor Dan: ""Este o chestiune de moralitate, dar..."" | Aproximativ Discutii SPECIAL cu Gojira",https://www.youtube.com/watch?v=7-vNKOKvcrk,0.9577409625053406,negative,apreciem votam nicusor dan.,0,0.5033174788414728
